,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,result2_key,result2_value
0,20UPBBB0000004,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_control,18/12/2023,1.0,true,false,Base_Block_Mass,0.7569,Estimated_Ni_Mass,0
1,20UPBBB0000005,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_control,18/12/2023,1.0,true,false,Base_Block_Mass,0.7561,Estimated_Ni_Mass,0
2,20UPBBB0000006,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_control,18/12/2023,1.0,true,false,Base_Block_Mass,0.7568,Estimated_Ni_Mass,0
3,20UPBBB0000007,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_control,18/12/2023,1.0,true,false,Base_Block_Mass,0.7543,Estimated_Ni_Mass,0
4,20UPBBB0000008,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_control,18/12/2023,1.0,true,false,Base_Block_Mass,0.7545,Estimated_Ni_Mass,0
