,serialNumber,stage
0,20UPBBB0000004,QC_BEFORE_NI_COATING
1,20UPBBB0000005,QC_BEFORE_NI_COATING
2,20UPBBB0000006,QC_BEFORE_NI_COATING
3,20UPBBB0000007,QC_BEFORE_NI_COATING
4,20UPBBB0000008,QC_BEFORE_NI_COATING
5,20UPBBB0000009,QC_BEFORE_NI_COATING
6,20UPBBB0000010,QC_BEFORE_NI_COATING
