0.1051	0.3165	181.02222145910878	0.39855812987619327	36.923946593489056	0.11502380571735683	169.14985040976265	0.39450968828925215
0.1914	0.182	183.29404983776553	0.2870349152743991	60.651806849589214	0.20066716986110256	168.4577512868036	0.2052228577446767
0.1914	0.182	182.73545514493145	0.3248140800455636	59.6710048100982	0.21791254150220982	170.8483666466641	0.296583269595782
1.0545	0.1824	182.24232735454441	0.24145476418815376	70.98153977170091	0.23940267640333543	168.4304324273188	0.21079194711998375
1.9175	0.1829	182.48686961630267	0.24143063571821607	76.37819812426137	0.2773052422175945	168.45694010686796	0.20543072511843888
2.7805	0.1837	182.73325489768632	0.24392899209569815	82.33250256021367	0.32579718578218786	168.4570007102552	0.20676837098883352
3.6435	0.1846	182.6909211741888	0.26066818139763526	88.00960130150817	0.45575865600665955	168.08524496802383	0.27253462452066746
3.6435	0.1846	182.98079103852834	0.24364829493482146	89.69912617173526	0.38422505563838766	168.4551906637619	0.2054600040687817
4.5065	0.1858	182.9765532779755	0.24397903700977172	89.70677413702757	0.3848558207303991	168.4524982259283	0.2052943825268226
5.3695	0.1872	182.98160131907497	0.24354571254742538	89.70314345382035	0.3837901653375777	168.45587015221713	0.20467369290769136
7.9585	0.1925	180.6315270908858	0.3720601242506363	102.98392139578225	0.7868238740099394	166.05016894538028	0.32396406304190056
7.9585	0.1925	183.2172359438876	0.2470231983773942	98.54698226192043	0.4767861373197424	168.4317704871473	0.21118892328219113
8.9941	0.3965	179.83742461221337	0.36983062462236105	105.25102890734657	0.8291120335477487	168.45762251258418	0.2059319371648622
8.9941	0.3965	182.81732985702266	0.31074591291208187	99.2911341367246	0.6129368398623057	168.448990206058	0.20740557398085227
9.253	0.4739	183.1332415999351	0.26361537890576675	98.87635004841339	0.5504270211938412	168.3832001537166	0.22372160915516545
10.2887	0.4426	182.9901758092828	0.316928989330156	108.93797801620728	0.7302758558161262	168.03229446839703	0.2671772873304928
11.4106	0.2022	181.90767218862558	0.45606555601790494	111.27493494353894	1.1244016345745815	168.0402623176269	0.3659616426005045
11.4106	0.2022	183.05200764854118	0.4829742564134089	109.17764540722243	1.0188926345475728	168.39380514070686	0.36230969497746224
11.4106	0.2022	183.33244216065228	0.5020939304992211	109.16008962456219	1.140377756285721	168.3736421810565	0.4029305253240486
13.9996	0.2111	181.8773894285107	0.535558895457609	109.50203788233188	1.0485521603200896	168.26911783503698	0.37050807217856296
17.4516	0.2249	178.1739115495088	0.23196380525117316	108.41523140024572	0.706417939441106	172.28244457546668	0.26761898371694925
17.4516	0.2249	178.17137256249694	0.23006229040996867	107.99305104436417	0.5648929359163545	172.4657326197262	0.21618447676775562
19.1777	0.2326	178.17204071711532	0.2300631531551512	108.53289701986589	0.7341048254839293	172.23264524387196	0.2773467953568001
