6e-05	0.0	-0.00055	0.00032
6e-05	0.0	-0.00059	0.00034
6e-05	0.0	-0.00086	0.00045
6e-05	0.0	-0.00029	0.00028
6e-05	0.0	0.00058	0.00048
6e-05	0.0	-0.0008	0.00054
6e-05	0.0	0.00041	0.0004
6e-05	0.0	0.00365	0.00792
6e-05	0.0	-0.00068	0.0006
6e-05	0.0	0.00014	7e-05
6e-05	0.0	0.00035	0.00025
6e-05	0.0	0.00047	0.00032
