,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,result2_key,result2_value
148,20UPBBB0002554,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
149,20UPBBB0002555,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
150,20UPBBB0002556,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
151,20UPBBB0002557,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
152,20UPBBB0002558,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
153,20UPBBB0002559,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.755,Estimated_Ni_Mass,0
154,20UPBBB0002560,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
155,20UPBBB0002561,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
156,20UPBBB0002562,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.754,Estimated_Ni_Mass,0
157,20UPBBB0002563,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
158,20UPBBB0002564,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
159,20UPBBB0002565,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
160,20UPBBB0002566,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
161,20UPBBB0002567,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
162,20UPBBB0002568,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
163,20UPBBB0002569,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
164,20UPBBB0002570,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
165,20UPBBB0002571,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
166,20UPBBB0002572,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
167,20UPBBB0002573,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
168,20UPBBB0002574,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
169,20UPBBB0002575,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
170,20UPBBB0002576,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
171,20UPBBB0002577,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
172,20UPBBB0002578,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
173,20UPBBB0002579,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.752,Estimated_Ni_Mass,0
174,20UPBBB0002580,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
175,20UPBBB0002581,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.754,Estimated_Ni_Mass,0
176,20UPBBB0002582,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
177,20UPBBB0002583,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
178,20UPBBB0002584,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.755,Estimated_Ni_Mass,0
179,20UPBBB0002585,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,11/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
180,20UPBBB0002586,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.755,Estimated_Ni_Mass,0
181,20UPBBB0002587,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.755,Estimated_Ni_Mass,0
182,20UPBBB0002588,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.753,Estimated_Ni_Mass,0
183,20UPBBB0002589,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
184,20UPBBB0002590,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
185,20UPBBB0002591,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
186,20UPBBB0002592,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
187,20UPBBB0002593,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
188,20UPBBB0002594,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
189,20UPBBB0002595,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
190,20UPBBB0002596,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
191,20UPBBB0002597,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
192,20UPBBB0002598,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
193,20UPBBB0002599,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
194,20UPBBB0002600,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
195,20UPBBB0002601,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
196,20UPBBB0002602,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
197,20UPBBB0002603,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
198,20UPBBB0002604,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
199,20UPBBB0002605,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
200,20UPBBB0002606,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
201,20UPBBB0002607,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
202,20UPBBB0002608,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
203,20UPBBB0002609,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
204,20UPBBB0002610,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
205,20UPBBB0002611,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
206,20UPBBB0002612,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
207,20UPBBB0002613,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
208,20UPBBB0002614,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
209,20UPBBB0002615,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
210,20UPBBB0002616,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
211,20UPBBB0002617,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
212,20UPBBB0002618,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
213,20UPBBB0002619,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
214,20UPBBB0002620,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
215,20UPBBB0002621,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
216,20UPBBB0002622,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
217,20UPBBB0002623,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
218,20UPBBB0002624,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
219,20UPBBB0002625,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
220,20UPBBB0002626,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
221,20UPBBB0002627,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
222,20UPBBB0002628,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.767,Estimated_Ni_Mass,0
223,20UPBBB0002629,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
224,20UPBBB0002630,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
225,20UPBBB0002631,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
226,20UPBBB0002632,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
227,20UPBBB0002633,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
228,20UPBBB0002634,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.76,Estimated_Ni_Mass,0
229,20UPBBB0002635,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,12/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
230,20UPBBB0002636,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
231,20UPBBB0002637,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
232,20UPBBB0002638,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
233,20UPBBB0002639,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
234,20UPBBB0002640,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
235,20UPBBB0002641,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
236,20UPBBB0002642,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
237,20UPBBB0002643,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
238,20UPBBB0002644,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
239,20UPBBB0002645,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
240,20UPBBB0002646,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
241,20UPBBB0002647,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
242,20UPBBB0002648,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
243,20UPBBB0002649,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
244,20UPBBB0002650,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
245,20UPBBB0002651,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
246,20UPBBB0002652,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
247,20UPBBB0002653,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.761,Estimated_Ni_Mass,0
248,20UPBBB0002654,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
249,20UPBBB0002655,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
250,20UPBBB0002656,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
251,20UPBBB0002657,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
252,20UPBBB0002658,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
253,20UPBBB0002659,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
254,20UPBBB0002660,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
255,20UPBBB0002661,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
256,20UPBBB0002662,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
257,20UPBBB0002663,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
258,20UPBBB0002664,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
259,20UPBBB0002665,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
260,20UPBBB0002666,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
261,20UPBBB0002667,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
262,20UPBBB0002668,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
263,20UPBBB0002669,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
264,20UPBBB0002670,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
265,20UPBBB0002671,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
266,20UPBBB0002672,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
267,20UPBBB0002673,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.762,Estimated_Ni_Mass,0
268,20UPBBB0002674,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
269,20UPBBB0002675,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
270,20UPBBB0002676,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
271,20UPBBB0002677,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
272,20UPBBB0002678,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
273,20UPBBB0002679,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.756,Estimated_Ni_Mass,0
274,20UPBBB0002680,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
275,20UPBBB0002681,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
276,20UPBBB0002682,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
277,20UPBBB0002683,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
278,20UPBBB0002684,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
279,20UPBBB0002685,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,13/04/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
280,20UPBBB0002686,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
281,20UPBBB0002687,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.757,Estimated_Ni_Mass,0
282,20UPBBB0002688,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
283,20UPBBB0002689,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
284,20UPBBB0002690,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
285,20UPBBB0002691,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
286,20UPBBB0002692,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
287,20UPBBB0002693,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
288,20UPBBB0002694,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.758,Estimated_Ni_Mass,0
289,20UPBBB0002695,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.760,Estimated_Ni_Mass,0
290,20UPBBB0002696,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
291,20UPBBB0002697,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.759,Estimated_Ni_Mass,0
292,20UPBBB0002698,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.766,Estimated_Ni_Mass,0
293,20UPBBB0002699,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.763,Estimated_Ni_Mass,0
294,20UPBBB0002700,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
295,20UPBBB0002701,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
296,20UPBBB0002702,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.765,Estimated_Ni_Mass,0
297,20UPBBB0002703,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
298,20UPBBB0002704,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/05/2022,1.0,True,False,Base_Block_Mass,0.764,Estimated_Ni_Mass,0
