-0.0006250190740684225	1	-9	0.001	-0.000250007629627369	1	-7	0.001	-0.000250007629627369	1	-5	0.001	-0.00018750572222052677	1	-4	0.001	-0.00037501144444105353	1	-3	0.001	-0.0007500228888821071	1	-5	0.001	-0.0007500228888821071	1	-13	0.001	-0.000500015259254738	1	-7	0.001
0.00975029755546739	1	156	0.001	0.009687795648060549	1	157	0.001	0.009687795648060549	1	157	0.001	0.009812799462874233	1	156	0.001	0.009500289925840021	1	76	0.001	0.00975029755546739	1	77	0.001	0.009812799462874233	1	158	0.001	0.009625293740653707	1	154	0.001
0.02025061799981689	1	324	0.001	0.02025061799981689	1	323	0.001	0.02025061799981689	1	323	0.001	0.02050062562944426	1	329	0.001	0.020375621814630575	1	162	0.001	0.020125614185003204	1	161	0.001	0.020188116092410047	1	325	0.001	0.02000061037018952	1	316	0.001
0.029688406018250072	1	477	0.001	0.029688406018250072	1	475	0.001	0.029875911740470596	1	475	0.001	0.02993841364787744	1	478	0.001	0.029875911740470596	1	239	0.001	0.03000091555528428	1	239	0.001	0.029875911740470596	1	478	0.001	0.02993841364787744	1	479	0.001
0.04025122837000641	1	645	0.001	0.04000122074037904	1	642	0.001	0.040063722647785883	1	637	0.001	0.04018872646259957	1	642	0.001	0.04012622455519273	1	321	0.001	0.04000122074037904	1	320	0.001	0.04018872646259957	1	642	0.001	0.040063722647785883	1	640	0.001
0.05012652974028749	1	801	0.001	0.0500015259254738	1	801	0.001	0.05031403546250801	1	806	0.001	0.050251533555101174	1	800	0.001	0.0500015259254738	1	399	0.001	0.05012652974028749	1	400	0.001	0.050251533555101174	1	804	0.001	0.050251533555101174	1	803	0.001
0.06012683492538224	1	962	0.001	0.06012683492538224	1	962	0.001	0.06012683492538224	1	962	0.001	0.060189336832789084	1	962	0.001	0.06025183874019593	1	482	0.001	0.06025183874019593	1	482	0.001	0.060189336832789084	1	961	0.001	0.06031434064760277	1	965	0.001
0.06993963438825648	1	1120	0.001	0.07006463820307016	1	1121	0.001	0.07000213629566332	1	1121	0.001	0.07031464583269753	1	1124	0.001	0.07000213629566332	1	559	0.001	0.0702521439252907	1	561	0.001	0.07006463820307016	1	1120	0.001	0.0702521439252907	1	1123	0.001
0.0801899472029786	1	1285	0.001	0.08012744529557177	1	1284	0.001	0.08050245674001281	1	1289	0.001	0.08056495864741965	1	1286	0.001	0.08037745292519914	1	644	0.001	0.08037745292519914	1	644	0.001	0.0806274605548265	1	1289	0.001	0.08031495101779229	1	1283	0.001
0.09050276192510757	1	1445	0.001	0.0902527542954802	1	1444	0.001	0.09019025238807336	1	1443	0.001	0.09019025238807336	1	1443	0.001	0.0902527542954802	1	723	0.001	0.0902527542954802	1	722	0.001	0.0902527542954802	1	1444	0.001	0.09037775811029389	1	1446	0.001
0.09962804040650655	1	1595	0.001	0.10012805566576129	1	1603	0.001	0.10037806329538866	1	1606	0.001	0.10050306711020235	1	1607	0.001	0.10062807092501602	1	804	0.001	0.10012805566576129	1	802	0.001	0.10006555375835444	1	1601	0.001	0.10031556138798181	1	1604	0.001
0.11006585894344921	1	1759	0.001	0.10956584368419447	1	1754	0.001	0.11006585894344921	1	1761	0.001	0.11000335703604236	1	1761	0.001	0.10975334940641499	1	879	0.001	0.11000335703604236	1	881	0.001	0.11006585894344921	1	1760	0.001	0.10994085512863552	1	1759	0.001
0.12012866603595079	1	1920	0.001	0.12000366222113712	1	1917	0.001	0.11969115268410291	1	1914	0.001	0.11994116031373028	1	1919	0.001	0.12025366985076448	1	961	0.001	0.12012866603595079	1	961	0.001	0.1198161564989166	1	1917	0.001	0.11975365459150976	1	1918	0.001
0.13000396740623188	1	2080	0.001	0.1297539597766045	1	2075	0.001	0.12987896359141818	1	2079	0.001	0.12994146549882504	1	2078	0.001	0.13000396740623188	1	1040	0.001	0.13000396740623188	1	1039	0.001	0.12994146549882504	1	2078	0.001	0.1303164769432661	1	2082	0.001
0.13969176305429243	1	2237	0.001	0.14000427259132664	1	2239	0.001	0.13981676686910613	1	2241	0.001	0.1399417706839198	1	2240	0.001	0.14000427259132664	1	1120	0.001	0.13987926877651297	1	1119	0.001	0.1401292764061403	1	2240	0.001	0.14006677449873348	1	2238	0.001
0.1501295815912351	1	2401	0.001	0.15025458540604877	1	2403	0.001	0.1501295815912351	1	2400	0.001	0.1501295815912351	1	2400	0.001	0.15025458540604877	1	1202	0.001	0.1501295815912351	1	1201	0.001	0.1500045777764214	1	2398	0.001	0.1501295815912351	1	2402	0.001
0.1601923886837367	1	2563	0.001	0.160067384868923	1	2561	0.001	0.16025489059114353	1	2565	0.001	0.1603798944059572	1	2566	0.001	0.16000488296151616	1	1280	0.001	0.16012988677632983	1	1281	0.001	0.16025489059114353	1	2562	0.001	0.16000488296151616	1	2560	0.001
0.1696926786095767	1	2714	0.001	0.17031769768364513	1	2723	0.001	0.17031769768364513	1	2724	0.001	0.17019269386883143	1	2723	0.001	0.1702551957762383	1	1362	0.001	0.1702551957762383	1	1363	0.001	0.17019269386883143	1	2724	0.001	0.1701301919614246	1	2722	0.001
0.1795679799798578	1	2875	0.001	0.1797554857020783	1	2878	0.001	0.18025550096133305	1	2883	0.001	0.18044300668355356	1	2886	0.001	0.18038050477614673	1	1443	0.001	0.18025550096133305	1	1444	0.001	0.18038050477614673	1	2885	0.001	0.1805055085909604	1	2889	0.001
