-0.0008750267036957915	0.0001	-6	0.1	1.7141773125400557	0.0001	13713	0.1	-0.0006250190740684225	0.0001	-5	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09262782677694022	0.0001	-738	0.1	0.008625263222144231	0.0001	70	0.1	-0.0008750267036957915	0.0001	-6	0.1	-0.0661270180364391	0.0001	-527	0.1
0.0011250343333231605	0.0001	10	0.1	1.7141773125400557	0.0001	13713	0.1	0.0011250343333231605	0.0001	9	0.1	1.714427320169683	0.0001	13715	0.1	-0.09375286111026337	0.0001	-747	0.1	0.008750267036957915	0.0001	70	0.1	0.0011250343333231605	0.0001	10	0.1	-0.06112686544389172	0.0001	-487	0.1
0.001750053407391583	0.0001	13	0.1	1.7141773125400557	0.0001	13713	0.1	0.002000061037018952	0.0001	15	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09462788781395917	0.0001	-754	0.1	0.008750267036957915	0.0001	70	0.1	0.0015000457777642141	0.0001	14	0.1	-0.05662672811059908	0.0001	-451	0.1
0.002750083925901059	0.0001	21	0.1	1.7141773125400557	0.0001	13713	0.1	0.0031250953703421125	0.0001	23	0.1	1.7145523239844966	0.0001	13717	0.1	-0.09537791070284128	0.0001	-760	0.1	0.008625263222144231	0.0001	70	0.1	0.002750083925901059	0.0001	22	0.1	-0.05262660603656117	0.0001	-419	0.1
0.0038751182592242197	0.0001	30	0.1	1.7143023163548692	0.0001	13713	0.1	0.003750114444410535	0.0001	30	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09575292214728233	0.0001	-762	0.1	0.008750267036957915	0.0001	69	0.1	0.003500106814783166	0.0001	29	0.1	-0.04887649159215064	0.0001	-390	0.1
0.005250160222174749	0.0001	42	0.1	1.7141773125400557	0.0001	13713	0.1	0.005375164036988434	0.0001	44	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09587792596209602	0.0001	-764	0.1	0.008750267036957915	0.0001	70	0.1	0.005125156407361065	0.0001	40	0.1	-0.04562639240699484	0.0001	-364	0.1
0.0060001831110568565	0.0001	49	0.1	1.7141773125400557	0.0001	13714	0.1	0.006500198370311594	0.0001	50	0.1	1.7145523239844966	0.0001	13716	0.1	-0.0960029297769097	0.0001	-765	0.1	0.008750267036957915	0.0001	70	0.1	0.006500198370311594	0.0001	51	0.1	-0.042751304666280104	0.0001	-340	0.1
0.006750205999938963	0.0001	54	0.1	1.7141773125400557	0.0001	13714	0.1	0.0068752098147526475	0.0001	56	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09587792596209602	0.0001	-763	0.1	0.008750267036957915	0.0001	70	0.1	0.006625202185125278	0.0001	53	0.1	-0.04000122074037904	0.0001	-318	0.1
0.007875240333262123	0.0001	64	0.1	1.7143023163548692	0.0001	13714	0.1	0.007875240333262123	0.0001	63	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09562791833246864	0.0001	-762	0.1	0.008750267036957915	0.0001	70	0.1	0.007875240333262123	0.0001	64	0.1	-0.03762614825891903	0.0001	-299	0.1
0.009000274666585284	0.0001	72	0.1	1.7141773125400557	0.0001	13714	0.1	0.009250282296212652	0.0001	73	0.1	1.7145523239844966	0.0001	13716	0.1	-0.09537791070284128	0.0001	-760	0.1	0.008750267036957915	0.0001	69	0.1	0.009250282296212652	0.0001	73	0.1	-0.0355010834070864	0.0001	-282	0.1
