-0.3136345713675344	1	-2688	0.001	1.713177282021546	1	13705	0.001	0.02000061037018952	1	160	0.001	1.712052247688223	1	13696	0.001	-0.016000488296151617	1	-128	0.001	0.008000244148075809	1	64	0.0010.02000061037018952	1	160	0.001	-0.004000122074037904	1	-32	0.001
-0.3147596057008576	1	-2657	0.001	1.7130522782067326	1	13704	0.001	0.02000061037018952	1	160	0.001	1.712052247688223	1	13696	0.001	-0.01800054933317057	1	-144	0.001	0.008000244148075809	1	64	0.0010.02000061037018952	1	160	0.001	-0.004000122074037904	1	-32	0.001
-0.313009552293466	1	-2664	0.001	1.7129272743919186	1	13704	0.001	0.02000061037018952	1	160	0.001	1.712052247688223	1	13696	0.001	-0.02200067140720847	1	-160	0.001	0.008000244148075809	1	64	0.0010.02000061037018952	1	160	0.001	-0.004000122074037904	1	-32	0.001
-0.31175951414532915	1	-2656	0.001	1.7130522782067326	1	13704	0.001	0.02200067140720847	1	176	0.001	1.712052247688223	1	13696	0.001	-0.024000732444227426	1	-192	0.001	0.008000244148075809	1	64	0.0010.02200067140720847	1	176	0.001	-0.004000122074037904	1	-32	0.001
-0.308634418774987	1	-2664	0.001	1.7130522782067326	1	13704	0.001	0.024000732444227426	1	192	0.001	1.712052247688223	1	13696	0.001	-0.026000793481246377	1	-208	0.001	0.008000244148075809	1	64	0.0010.024000732444227426	1	192	0.001	-0.004000122074037904	1	-32	0.001
-0.30850941496017337	1	-2652	0.001	1.7130522782067326	1	13704	0.001	0.024000732444227426	1	192	0.001	1.712052247688223	1	13696	0.001	-0.02800085451826533	1	-224	0.001	0.008000244148075809	1	64	0.0010.024000732444227426	1	192	0.001	-0.004000122074037904	1	-32	0.001
-0.31675966673787653	1	-2584	0.001	1.7130522782067326	1	13704	0.001	0.026000793481246377	1	208	0.001	1.712052247688223	1	13696	0.001	-0.03000091555528428	1	-240	0.001	0.008000244148075809	1	64	0.0010.026000793481246377	1	208	0.001	-0.004000122074037904	1	-32	0.001
-0.3113845027008881	1	-2609	0.001	1.7130522782067326	1	13704	0.001	0.026000793481246377	1	208	0.001	1.712052247688223	1	13696	0.001	-0.032000976592303235	1	-256	0.001	0.008000244148075809	1	64	0.0010.026000793481246377	1	208	0.001	-0.004000122074037904	1	-32	0.001
-0.3112594988860744	1	-2598	0.001	1.713177282021546	1	13705	0.001	0.02800085451826533	1	224	0.001	1.712052247688223	1	13696	0.001	-0.03600109866634114	1	-288	0.001	0.008000244148075809	1	64	0.0010.026000793481246377	1	208	0.001	-0.004000122074037904	1	-32	0.001
-0.3046342967009491	1	-2632	0.001	1.7129272743919186	1	13703	0.001	0.02800085451826533	1	224	0.001	1.712052247688223	1	13696	0.001	-0.038001159703360085	1	-288	0.001	0.008000244148075809	1	64	0.0010.02800085451826533	1	224	0.001	-0.004000122074037904	1	-32	0.001
-0.3105094759971923	1	-2573	0.001	1.7130522782067326	1	13704	0.001	0.03000091555528428	1	240	0.001	1.712052247688223	1	13696	0.001	-0.038001159703360085	1	-304	0.001	0.008000244148075809	1	64	0.0010.03000091555528428	1	240	0.001	-0.004000122074037904	1	-32	0.001
-0.30375926999725333	1	-2622	0.001	1.713177282021546	1	13705	0.001	0.03000091555528428	1	240	0.001	1.712052247688223	1	13696	0.001	-0.04000122074037904	1	-320	0.001	0.008000244148075809	1	64	0.0010.03000091555528428	1	240	0.001	-0.004000122074037904	1	-32	0.001
-0.30313425092318497	1	-2616	0.001	1.7130522782067326	1	13704	0.001	0.03000091555528428	1	256	0.001	1.712052247688223	1	13696	0.001	-0.042001281777397995	1	-336	0.001	0.008000244148075809	1	64	0.0010.032000976592303235	1	256	0.001	-0.004000122074037904	1	-32	0.001
-0.310634479812006	1	-2556	0.001	1.7130522782067326	1	13704	0.001	0.032000976592303235	1	256	0.001	1.712052247688223	1	13696	0.001	-0.04400134281441694	1	-352	0.001	0.008000244148075809	1	64	0.0010.032000976592303235	1	256	0.001	-0.004000122074037904	1	-32	0.001
-0.3147596057008576	1	-2523	0.001	1.713177282021546	1	13704	0.001	0.03400103762932219	1	272	0.001	1.712052247688223	1	13696	0.001	-0.0460014038514359	1	-368	0.001	0.008000244148075809	1	64	0.0010.03400103762932219	1	272	0.001	-0.004000122074037904	1	-16	0.001
-0.31563463240455336	1	-2498	0.001	1.7129272743919186	1	13704	0.001	0.03400103762932219	1	272	0.001	1.712052247688223	1	13696	0.001	-0.0460014038514359	1	-368	0.001	0.008000244148075809	1	64	0.0010.03400103762932219	1	272	0.001	-0.004000122074037904	1	-16	0.001
-0.301509201330607	1	-2604	0.001	1.7130522782067326	1	13704	0.001	0.03600109866634114	1	288	0.001	1.712052247688223	1	13696	0.001	-0.04800146488845485	1	-384	0.001	0.008000244148075809	1	64	0.0010.03600109866634114	1	288	0.001	-0.002000061037018952	1	-16	0.001
-0.30413428144169435	1	-2583	0.001	1.713177282021546	1	13705	0.001	0.03600109866634114	1	288	0.001	1.712052247688223	1	13696	0.001	-0.0500015259254738	1	-400	0.001	0.008000244148075809	1	64	0.0010.03600109866634114	1	288	0.001	-0.002000061037018952	1	-16	0.001
-0.30075917844172495	1	-2594	0.001	1.7130522782067326	1	13704	0.001	0.03600109866634114	1	288	0.001	1.712052247688223	1	13696	0.001	-0.0500015259254738	1	-400	0.001	0.008000244148075809	1	64	0.0010.038001159703360085	1	288	0.001	-0.002000061037018952	1	-16	0.001
-0.30438428907132176	1	-2559	0.001	1.7129272743919186	1	13703	0.001	0.038001159703360085	1	304	0.001	1.712052247688223	1	13696	0.001	-0.052001586962492755	1	-416	0.001	0.008000244148075809	1	64	0.0010.038001159703360085	1	304	0.001	-0.002000061037018952	1	-16	0.001
-0.3003841669972839	1	-2588	0.001	1.7130522782067326	1	13704	0.001	0.04000122074037904	1	320	0.001	1.712052247688223	1	13696	0.001	-0.052001586962492755	1	-416	0.001	0.008000244148075809	1	64	0.0010.04000122074037904	1	320	0.001	-0.002000061037018952	1	-16	0.001
-0.303884273812067	1	-2554	0.001	1.7130522782067326	1	13705	0.001	0.04000122074037904	1	320	0.001	1.712052247688223	1	13696	0.001	-0.0540016479995117	1	-432	0.001	0.008000244148075809	1	64	0.0010.04000122074037904	1	320	0.001	-0.002000061037018952	1	-16	0.001
-0.3048843043305765	1	-2543	0.001	1.713177282021546	1	13704	0.001	0.04000122074037904	1	320	0.001	1.712052247688223	1	13696	0.001	-0.0540016479995117	1	-432	0.001	0.008000244148075809	1	64	0.0010.04000122074037904	1	320	0.001	-0.002000061037018952	1	-16	0.001
-0.32275984984893336	1	-2408	0.001	1.7129272743919186	1	13703	0.001	0.042001281777397995	1	336	0.001	1.712052247688223	1	13696	0.001	-0.05600170903653066	1	-448	0.001	0.008000244148075809	1	64	0.0010.042001281777397995	1	336	0.001	-0.002000061037018952	1	-16	0.001
-0.31275954466383865	1	-2472	0.001	1.7130522782067326	1	13704	0.001	0.042001281777397995	1	352	0.001	1.712052247688223	1	13696	0.001	-0.05600170903653066	1	-448	0.001	0.008000244148075809	1	64	0.0010.042001281777397995	1	336	0.001	-0.002000061037018952	1	-16	0.001
-0.308634418774987	1	-2495	0.001	1.713177282021546	1	13705	0.001	0.04400134281441694	1	352	0.001	1.712052247688223	1	13696	0.001	-0.05800177007354961	1	-464	0.001	0.008000244148075809	1	64	0.0010.04400134281441694	1	352	0.001	-0.002000061037018952	1	-16	0.001
-0.2977590868861965	1	-2564	0.001	1.7130522782067326	1	13704	0.001	0.04400134281441694	1	352	0.001	1.712052247688223	1	13696	0.001	-0.05800177007354961	1	-464	0.001	0.008000244148075809	1	64	0.0010.04400134281441694	1	368	0.001	-0.002000061037018952	1	-16	0.001
-0.30013415936765653	1	-2552	0.001	1.7130522782067326	1	13705	0.001	0.0460014038514359	1	368	0.001	1.712052247688223	1	13696	0.001	-0.06000183111056856	1	-464	0.001	0.008000244148075809	1	64	0.0010.0460014038514359	1	368	0.001	-0.002000061037018952	1	-16	0.001
-0.29950914029358805	1	-2563	0.001	1.7130522782067326	1	13704	0.001	0.04800146488845485	1	368	0.001	1.712052247688223	1	13696	0.001	-0.06000183111056856	1	-480	0.001	0.008000244148075809	1	64	0.0010.0460014038514359	1	368	0.001	-0.002000061037018952	1	-16	0.001
-0.2986341135898923	1	-2569	0.001	1.7130522782067326	1	13704	0.001	0.04800146488845485	1	384	0.001	1.712052247688223	1	13696	0.001	-0.06000183111056856	1	-480	0.001	0.008000244148075809	1	64	0.0010.04800146488845485	1	384	0.001	-0.002000061037018952	1	-16	0.001
-0.30213422040467547	1	-2541	0.001	1.713177282021546	1	13705	0.001	0.0500015259254738	1	400	0.001	1.7140523087252417	1	13712	0.001	-0.062001892147587515	1	-496	0.001	0.008000244148075809	1	64	0.0010.0500015259254738	1	400	0.001	-0.002000061037018952	1	-16	0.001
